"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"phase.1.work.1","task","create sanitized versioned fixtures described in Section 9.3","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.1","661","8f8ad85ce62fea23abe579e5084ed3613f16d5991c25ecbbec04398083a8a75d"
"phase.1.work.2","task","build deterministic Brain and Skills fake servers that are process- and port-isolated","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.2","662","5a36aec84cbda185fb99f2cf726d3c45903093afa6de8b2d854166fe1e9e9057"
"phase.1.work.3","task","implement fake authentication outcomes, idempotency, retry hints, throttling, revocation, health, and version negotiation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.3","663","0c4802efc358d5d81f4fdcce79b9da0716262450a9bde5f67fc8ec536030264f"
"phase.1.work.4","task","ensure the Skills fake rejects conversation/content fields","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.4","664","f66a3f19051fe9b627d1301225f647060ff1bec1290713e0ff8fd5f3345898df"
"phase.1.work.5","task","ensure the Brain fake rejects secret/reasoning/unbounded payload categories","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.5","665","8a4d8b390c039204645529c3768546823137e086dc5b8f1f0464bd9b164814b2"
"phase.1.work.6","task","specify exact MCP tool filters and expected schemas","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.6","666","1cc7de9b12aac773ac33e822ae0293336012908cf3a96cea77a41e902023f367"
"phase.1.work.7","task","decide, with Platform, the preferred OAuth/auth-profile or secret-injection mechanism","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.7","667","b4b9cee1ee66075f49be20c0ef82fcbf701946a09ad0b7d3f3cdf71f71d4e730"
"phase.1.work.8","task","prototype public keyed-store lease and ordered-drain semantics with no product behavior","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.8","668","0a69a52cd059fded09c1fddbf271768177fb385642f5de054907252ca612554f"
"phase.1.work.9","task","measure record size, transaction behavior, and ordering under restart/concurrency","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.9","669","251f3184b77e629f8fde855c00a22c9db92fc17b865335312aab61464819cf03"
"phase.1.work.10","task","stop for a generic SDK proposal if correct semantics are impossible through public surfaces","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.work.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.work.10","670","e0c817a5bf49d44cc20517fe5d5359550548d3012de2284048b9bf2daa5be115"
"phase.1.deliverable.1","deliverable","contract fixture package, fakes, compatibility matrix, outbox prototype findings, auth ADR linkage","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.deliverable.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.deliverable.1","672","c2495e3d4d308fdf87f7d67429532a8c100e7cedd6c798261f806c25cc88d659"
"phase.1.test.1","test","contract parse tests, negative-field tests, duplicate/replay tests, auth matrix, deterministic ordering, fake crash/restart, cross-domain rejection","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.test.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.test.1","674","cd85733240ca8996575b30de1f648b3a0232aa1b6ebf62d19e9dd51c3c55a4fa"
"phase.1.exit_gate","exit_gate","both domain owners approve fixtures; Platform approves the auth consumption path; current public OpenClaw surfaces are sufficient or an approved generic SDK prerequisite exists","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.exit_gate","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.1.exit_gate","676","abbabb8e4bf233ad5dca1482f6efb0eb207c53025dcba389d2b511aa35c36e2b"
"phase.1.rollback","rollback","remove only the fixture/fake branch changes; no Lisa or live service state exists","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.1.rollback","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","phase.1.rollback","678","cbac20e30d4878712252d67df7e8c2f0864d441dab5ca4c30665007c0630c380"
"phase.2.title","task","Phase 2: Brain Plugin Skeleton and Local State","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.title","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.title","680","32ed1ce8f1909059588c6f78b3348f90c90e76c5144b395b0cf80d13b2bcd132"
"phase.2.objective","task","Objective: add a default-disabled Brain adapter with no live endpoint and no Lisa activation","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.objective","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.objective","682","0051a7bd8715292250e1bab51e01e7088cdf0a34a1387ed712541d168fd61716"
"phase.2.work.1","task","add manifest, entry point, config schema, secret-input contract, diagnostic surface, and default-disabled registration","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.1","688","6fda650ad27015e84c78e620eaade729175e039d7565097bb94b4490468d9653"
"phase.2.work.2","task","explicitly require `hooks.allowConversationAccess: true` when Brain hook features are enabled","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.2","689","ae02ee3d70a40c076f94590f902f22be5ee506b6361a82b7bdc71a26753ed532"
"phase.2.work.3","task","implement typed internal event envelopes and allowlist redaction","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.3","690","b1cae1b56cf93d998c46184cf9eca07cdf6a4e47ad48d536849d6a6557b1f8a2"
"phase.2.work.4","task","open only `linkbrain` keyed-store namespaces","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.4","691","d9f431db4ea62ef044b11036887d2da1d29aa566e24cdfcff74322841c9e117c"
"phase.2.work.5","task","implement deterministic enqueue, lease, drain, retry, dead-letter, health, and shutdown behavior against the fake","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.5","692","2cf59d9744df5937a74a27d0749feb2693cb65c4a3f06ff9802b6883ef2748fd"
"phase.2.work.6","task","implement idempotency keys and replay-safe acknowledgements","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.6","693","5e861d10cf3bcf1fa8f14f756d3bea3aa880f60208ebe3ddb24a2eb68d5dd46d"
"phase.2.work.7","task","implement independent Brain flags","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.7","694","bc741e2c418a29835094dfaf2398f6198185ce53e1bb4b8c14ed349dea3d4438"
"phase.2.work.8","task","add capacity and oldest-age diagnostics without payload exposure","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.8","695","e98415b8c2f9ab639df1c51212b6e7018909956fbaf3c5ab2e9c39bba377680a"
"phase.2.work.9","task","keep remote I/O off ordinary message critical paths","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.9","696","0e189a70ea465e0c1bd1278efd2ff9b4b75400a2f3a58df27dd5276606b294ba"
"phase.2.work.10","task","prove plugin disable/uninstall leaves native OpenClaw behavior unchanged","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.work.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.work.10","697","b0633d3d3e866e07351313908afb056a78b01e8621263cb09c2d37fb85b06ccc"
"phase.2.test.1","test","manifest/config validation, secret redaction, state isolation, ordering, duplicate/replay, lease contention, retry/backoff, restart recovery, overflow rejection, dead-letter, shutdown, plugin-disabled baseline","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.test.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.test.1","699","fe00fd34dac3794f20bd392a3cbec08680971deca6a40d49830b823ade753dfd"
"phase.2.exit_gate","exit_gate","focused tests pass; no core-private import or file state exists; plugin is default-disabled; no live Lisa change","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.exit_gate","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.2.exit_gate","701","8d18d3806fb67cf0b1873ca42b5fa7a8d1673a4fed6ffb96037b3be68eb82480"
"phase.2.rollback","rollback","disable/remove the Brain plugin registration; its plugin-owned SQLite entries may be retained for diagnosis or purged through an approved operator action","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.2.rollback","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","phase.2.rollback","703","1e2ae5cb44dd847aebec4f2e81bc7824fb5094efb5c033898f3f31374595d759"
